beta,epoch,step,train_kl_div,train_loss,train_recon_cont,val_kl_div,val_loss,val_recon_cont
0.0,9,143,797.657470703125,0.9837127923965454,0.9837127923965454,,,
0.0,9,144,660.86474609375,0.9745351672172546,0.9745351672172546,,,
0.0,9,145,532.915283203125,0.5911073088645935,0.5911073088645935,,,
0.0,9,146,441.97686767578125,0.5751366019248962,0.5751366019248962,,,
0.0,9,147,945.2999877929688,0.7761049270629883,0.7761049270629883,,,
0.0,9,148,605.6715698242188,0.9032642841339111,0.9032642841339111,,,
0.0,9,149,199.3690643310547,0.7274422645568848,0.7274422645568848,,,
0.0,9,149,,,,362.636474609375,0.7109621167182922,0.7109621167182922
0.0,10,150,1011.831298828125,0.8252659440040588,0.8252659440040588,,,
0.0,10,151,809.0585327148438,0.7172377705574036,0.7172377705574036,,,
0.0,10,152,515.03271484375,0.5957138538360596,0.5957138538360596,,,
0.0,10,153,1052.717529296875,0.8876307606697083,0.8876307606697083,,,
0.0,10,154,380.9144287109375,0.5627806186676025,0.5627806186676025,,,
0.0,10,155,1013.5156860351562,0.6663095951080322,0.6663095951080322,,,
0.0,10,156,655.4393310546875,0.6934836506843567,0.6934836506843567,,,
0.0,10,157,773.4627075195312,0.6301018595695496,0.6301018595695496,,,
0.0,10,158,787.6365356445312,0.9520851969718933,0.9520851969718933,,,
0.0,10,159,602.9800415039062,0.4800946116447449,0.4800946116447449,,,
0.0,10,160,719.3261108398438,0.714120626449585,0.714120626449585,,,
0.0,10,161,388.9654541015625,0.6667172908782959,0.6667172908782959,,,
0.0,10,162,1117.5445556640625,0.5311068892478943,0.5311068892478943,,,
0.0,10,163,706.3741455078125,0.6182228326797485,0.6182228326797485,,,
0.0,10,164,359.9248046875,0.5795350074768066,0.5795350074768066,,,
0.0,10,164,,,,432.3050231933594,0.6736195683479309,0.6736195683479309
0.0,11,165,514.1021118164062,0.7219288349151611,0.7219288349151611,,,
0.0,11,166,1045.445556640625,0.5524548292160034,0.5524548292160034,,,
0.0,11,167,809.3800048828125,0.6278404593467712,0.6278404593467712,,,
0.0,11,168,1143.46533203125,0.7084717154502869,0.7084717154502869,,,
0.0,11,169,473.61297607421875,0.624823272228241,0.624823272228241,,,
0.0,11,170,1493.478515625,0.8674720525741577,0.8674720525741577,,,
0.0,11,171,507.7200927734375,0.5134877562522888,0.5134877562522888,,,
0.0,11,172,913.6172485351562,0.7746168375015259,0.7746168375015259,,,
0.0,11,173,797.6837768554688,1.1794021129608154,1.1794021129608154,,,
0.0,11,174,753.484130859375,0.7983074188232422,0.7983074188232422,,,
0.0,11,175,387.02972412109375,0.8456337451934814,0.8456337451934814,,,
0.0,11,176,436.84820556640625,0.7156115174293518,0.7156115174293518,,,
0.0,11,177,630.51220703125,0.5806708335876465,0.5806708335876465,,,
0.0,11,178,1662.416015625,0.6360425353050232,0.6360425353050232,,,
0.0,11,179,1358.536865234375,0.8316421508789062,0.8316421508789062,,,
0.0,11,179,,,,498.30194091796875,0.6282835006713867,0.6282835006713867
0.0,12,180,421.4529113769531,0.5898216366767883,0.5898216366767883,,,
0.0,12,181,1601.880126953125,0.740196168422699,0.740196168422699,,,
0.0,12,182,573.896240234375,0.5313783288002014,0.5313783288002014,,,
0.0,12,183,873.4288940429688,0.7445560097694397,0.7445560097694397,,,
0.0,12,184,576.1346435546875,1.0476728677749634,1.0476728677749634,,,
0.0,12,185,765.7315063476562,0.5300821661949158,0.5300821661949158,,,
0.0,12,186,637.8428344726562,0.5681401491165161,0.5681401491165161,,,
0.0,12,187,612.6790771484375,0.5864310264587402,0.5864310264587402,,,
0.0,12,188,472.17132568359375,0.8834527730941772,0.8834527730941772,,,
0.0,12,189,1020.456298828125,0.6994742155075073,0.6994742155075073,,,
0.0,12,190,748.0221557617188,0.5081891417503357,0.5081891417503357,,,
0.0,12,191,681.5840454101562,0.6568122506141663,0.6568122506141663,,,
0.0,12,192,528.5467529296875,0.9512309432029724,0.9512309432029724,,,
0.0,12,193,1032.221435546875,0.705671489238739,0.705671489238739,,,
0.0,12,194,168.5558624267578,0.4881241023540497,0.4881241023540497,,,
0.0,12,194,,,,553.0918579101562,0.5682799220085144,0.5682799220085144
0.0,13,195,900.094970703125,0.4944610297679901,0.4944610297679901,,,
0.0,13,196,1065.0833740234375,0.5723808407783508,0.5723808407783508,,,
0.0,13,197,717.0052490234375,0.8927150964736938,0.8927150964736938,,,
0.0,13,198,1052.8173828125,0.5238034725189209,0.5238034725189209,,,
0.0,13,199,801.061279296875,0.8824153542518616,0.8824153542518616,,,
0.0,13,200,1303.6488037109375,1.1085608005523682,1.1085608005523682,,,
0.0,13,201,648.8611450195312,0.5409414172172546,0.5409414172172546,,,
0.0,13,202,1326.926513671875,0.5020648837089539,0.5020648837089539,,,
0.0,13,203,754.9015502929688,0.4682113230228424,0.4682113230228424,,,
0.0,13,204,1026.0565185546875,0.6601555347442627,0.6601555347442627,,,
0.0,13,205,900.8968505859375,0.637955904006958,0.637955904006958,,,
0.0,13,206,600.8155517578125,0.635478138923645,0.635478138923645,,,
0.0,13,207,993.72412109375,0.5154188871383667,0.5154188871383667,,,
0.0,13,208,1504.213134765625,0.6499758958816528,0.6499758958816528,,,
0.0,13,209,604.9307861328125,0.7557269930839539,0.7557269930839539,,,
0.0,13,209,,,,675.9563598632812,0.5542719960212708,0.5542719960212708
0.0,14,210,2077.9609375,0.8535284996032715,0.8535284996032715,,,
0.0,14,211,1348.444091796875,0.8348305225372314,0.8348305225372314,,,
0.0,14,212,640.7811279296875,0.48581334948539734,0.48581334948539734,,,
0.0,14,213,754.912353515625,0.5809994339942932,0.5809994339942932,,,
0.0,14,214,1149.060546875,0.38880133628845215,0.38880133628845215,,,
0.0,14,215,849.2398681640625,0.5579428672790527,0.5579428672790527,,,
0.0,14,216,849.30615234375,0.5429062247276306,0.5429062247276306,,,
0.0,14,217,1600.2442626953125,0.656912624835968,0.656912624835968,,,
0.0,14,218,1180.60595703125,0.4597885310649872,0.4597885310649872,,,
0.0,14,219,1705.468017578125,0.9692795872688293,0.9692795872688293,,,
0.0,14,220,689.5912475585938,0.5096123814582825,0.5096123814582825,,,
0.0,14,221,1018.9620361328125,0.47097086906433105,0.47097086906433105,,,
0.0,14,222,609.29296875,0.5192135572433472,0.5192135572433472,,,
0.0,14,223,1650.748779296875,0.8836051821708679,0.8836051821708679,,,
0.0,14,224,614.7284545898438,0.9614590406417847,0.9614590406417847,,,
0.0,14,224,,,,653.6629638671875,0.5457375645637512,0.5457375645637512
0.0,15,225,1089.0994873046875,0.7262412309646606,0.7262412309646606,,,
0.0,15,226,820.57763671875,0.4759702980518341,0.4759702980518341,,,
0.0,15,227,611.3499755859375,0.42837223410606384,0.42837223410606384,,,
0.0,15,228,919.34326171875,0.4144231379032135,0.4144231379032135,,,
0.0,15,229,735.69580078125,0.6560811996459961,0.6560811996459961,,,
0.0,15,230,1860.5479736328125,0.7039775848388672,0.7039775848388672,,,
0.0,15,231,867.5127563476562,0.5415457487106323,0.5415457487106323,,,
0.0,15,232,1234.5523681640625,0.6153092980384827,0.6153092980384827,,,
0.0,15,233,784.4957885742188,0.7214868068695068,0.7214868068695068,,,
0.0,15,234,749.9398193359375,0.4824387729167938,0.4824387729167938,,,
0.0,15,235,511.2641296386719,0.5377341508865356,0.5377341508865356,,,
0.0,15,236,753.1362915039062,0.4786515235900879,0.4786515235900879,,,
0.0,15,237,877.9608154296875,0.6258912682533264,0.6258912682533264,,,
0.0,15,238,672.75537109375,0.5137823224067688,0.5137823224067688,,,
0.0,15,239,1053.9461669921875,0.8036478161811829,0.8036478161811829,,,
0.0,15,239,,,,649.4505004882812,0.5508960485458374,0.5508960485458374
0.0,16,240,647.6444702148438,0.6337551474571228,0.6337551474571228,,,
0.0,16,241,966.9569091796875,0.5799985527992249,0.5799985527992249,,,
0.0,16,242,972.15380859375,0.5835119485855103,0.5835119485855103,,,
0.0,16,243,913.4642944335938,0.6496756076812744,0.6496756076812744,,,
0.0,16,244,1795.7197265625,0.47603839635849,0.47603839635849,,,
0.0,16,245,635.4832763671875,0.509470522403717,0.509470522403717,,,
0.0,16,246,1072.568603515625,0.48344874382019043,0.48344874382019043,,,
0.0,16,247,730.66796875,0.532556414604187,0.532556414604187,,,
0.0,16,248,1153.7791748046875,1.1054272651672363,1.1054272651672363,,,
0.0,16,249,604.7364501953125,0.47902318835258484,0.47902318835258484,,,
0.0,16,250,615.697998046875,0.5276765823364258,0.5276765823364258,,,
0.0,16,251,1123.3446044921875,0.6347240209579468,0.6347240209579468,,,
0.0,16,252,1166.182373046875,0.5492581725120544,0.5492581725120544,,,
0.0,16,253,838.868896484375,0.45596951246261597,0.45596951246261597,,,
0.0,16,254,396.1038818359375,0.4733983874320984,0.4733983874320984,,,
0.0,16,254,,,,697.1294555664062,0.5406486392021179,0.5406486392021179
0.0,17,255,1134.306396484375,0.6265218257904053,0.6265218257904053,,,
0.0,17,256,1155.9459228515625,0.6909117698669434,0.6909117698669434,,,
0.0,17,257,790.490478515625,0.5610535740852356,0.5610535740852356,,,
0.0,17,258,1243.4097900390625,0.6948285698890686,0.6948285698890686,,,
0.0,17,259,641.8358154296875,0.5607105493545532,0.5607105493545532,,,
0.0,17,260,1727.1170654296875,0.7892336845397949,0.7892336845397949,,,
0.0,17,261,1214.7568359375,1.038461685180664,1.038461685180664,,,
0.0,17,262,809.9285278320312,0.4856773018836975,0.4856773018836975,,,
0.0,17,263,760.4655151367188,0.629809558391571,0.629809558391571,,,
0.0,17,264,1092.768310546875,0.5882101655006409,0.5882101655006409,,,
0.0,17,265,1358.56103515625,0.6231135129928589,0.6231135129928589,,,
0.0,17,266,1098.3946533203125,0.619806706905365,0.619806706905365,,,
0.0,17,267,869.552978515625,0.5131407976150513,0.5131407976150513,,,
0.0,17,268,877.13916015625,0.6762011647224426,0.6762011647224426,,,
0.0,17,269,269.106689453125,0.5048484206199646,0.5048484206199646,,,
0.0,17,269,,,,707.9126586914062,0.5370519757270813,0.5370519757270813
0.0,18,270,1364.9300537109375,0.5108678936958313,0.5108678936958313,,,
0.0,18,271,1099.822998046875,0.5977333188056946,0.5977333188056946,,,
0.0,18,272,781.6774291992188,0.7805748581886292,0.7805748581886292,,,
0.0,18,273,982.5064697265625,0.7960081100463867,0.7960081100463867,,,
0.0,18,274,916.4898681640625,0.72719806432724,0.72719806432724,,,
0.0,18,275,962.1817626953125,0.535893440246582,0.535893440246582,,,
0.0,18,276,968.1649169921875,0.5566226840019226,0.5566226840019226,,,
0.0,18,277,685.7824096679688,0.5308380126953125,0.5308380126953125,,,
0.0,18,278,733.5369262695312,0.44102993607521057,0.44102993607521057,,,
0.0,18,279,1322.633544921875,0.6354450583457947,0.6354450583457947,,,
0.0,18,280,678.678466796875,0.736081600189209,0.736081600189209,,,
0.0,18,281,806.0712280273438,0.5284356474876404,0.5284356474876404,,,
0.0,18,282,698.2828979492188,0.5735775232315063,0.5735775232315063,,,
0.0,18,283,959.4752197265625,0.7432366609573364,0.7432366609573364,,,
0.0,18,284,376.9745178222656,0.41618743538856506,0.41618743538856506,,,
0.0,18,284,,,,715.7413940429688,0.5386865139007568,0.5386865139007568
0.0,19,285,675.422119140625,0.49643653631210327,0.49643653631210327,,,
0.0,19,286,710.6296997070312,0.49755585193634033,0.49755585193634033,,,
0.0,19,287,1157.550537109375,0.6635339260101318,0.6635339260101318,,,
0.0,19,288,987.494140625,0.6501870155334473,0.6501870155334473,,,
0.0,19,289,804.2787475585938,0.4139353930950165,0.4139353930950165,,,
0.0,19,290,1507.951416015625,1.0458757877349854,1.0458757877349854,,,
0.0,19,291,714.0126342773438,0.6774017810821533,0.6774017810821533,,,
0.0,19,292,555.1959228515625,0.6101312041282654,0.6101312041282654,,,
0.0,19,293,1122.333984375,0.7868936061859131,0.7868936061859131,,,
0.0,19,294,1222.444580078125,0.5324685573577881,0.5324685573577881,,,
0.0,19,295,633.19287109375,0.590618908405304,0.590618908405304,,,
0.0,19,296,719.5350341796875,0.49410495162010193,0.49410495162010193,,,
0.0,19,297,1314.819580078125,0.6497548818588257,0.6497548818588257,,,
0.0,19,298,1220.7783203125,0.5298740267753601,0.5298740267753601,,,
0.0,19,299,320.45330810546875,0.717619776725769,0.717619776725769,,,
0.0,19,299,,,,732.2223510742188,0.5389865636825562,0.5389865636825562
0.0,20,300,1023.5040283203125,0.6483110189437866,0.6483110189437866,,,
0.0,20,301,688.04443359375,0.3874261975288391,0.3874261975288391,,,
0.0,20,302,1350.933837890625,0.7057223916053772,0.7057223916053772,,,
0.0,20,303,891.4593505859375,0.5501969456672668,0.5501969456672668,,,
0.0,20,304,1331.4794921875,0.586737334728241,0.586737334728241,,,
0.0,20,305,729.429443359375,0.5773966312408447,0.5773966312408447,,,
0.0,20,306,1936.4075927734375,1.0923620462417603,1.0923620462417603,,,
0.0,20,307,1129.4156494140625,0.724314272403717,0.724314272403717,,,
0.0,20,308,697.1664428710938,0.585961639881134,0.585961639881134,,,
0.0,20,309,788.5902099609375,0.5742250680923462,0.5742250680923462,,,
0.0,20,310,1033.030029296875,0.4800056219100952,0.4800056219100952,,,
0.0,20,311,816.242919921875,0.45026272535324097,0.45026272535324097,,,
0.0,20,312,1412.89697265625,0.5953691005706787,0.5953691005706787,,,
0.0,20,313,1267.5491943359375,0.5073732733726501,0.5073732733726501,,,
0.0,20,314,469.3982238769531,0.7349109053611755,0.7349109053611755,,,
0.0,20,314,,,,743.0296630859375,0.5339001417160034,0.5339001417160034
4.933178843202768e-06,21,315,678.5184326171875,0.3612322509288788,0.3578850030899048,,,
4.933178843202768e-06,21,316,932.0631103515625,0.600025475025177,0.5954274535179138,,,
4.933178843202768e-06,21,317,793.3710327148438,0.627541720867157,0.6236279010772705,,,
4.933178843202768e-06,21,318,872.0313720703125,1.1489678621292114,1.1446659564971924,,,
4.933178843202768e-06,21,319,727.3613891601562,0.565525472164154,0.5619372725486755,,,
4.933178843202768e-06,21,320,847.2290649414062,0.4717678725719452,0.46758833527565,,,
4.933178843202768e-06,21,321,1189.67431640625,0.6223374009132385,0.6164685487747192,,,
4.933178843202768e-06,21,322,2076.791015625,0.686340868473053,0.6760956645011902,,,
4.933178843202768e-06,21,323,920.2481689453125,0.4880872368812561,0.48354747891426086,,,
4.933178843202768e-06,21,324,797.11865234375,0.526254415512085,0.5223220586776733,,,
4.933178843202768e-06,21,325,863.7019653320312,0.5198119282722473,0.5155511498451233,,,
4.933178843202768e-06,21,326,703.7072143554688,0.7108646631240845,0.7073931694030762,,,
4.933178843202768e-06,21,327,445.9418029785156,0.4860042631626129,0.4838043451309204,,,
4.933178843202768e-06,21,328,1133.5592041015625,0.7592989206314087,0.7537068724632263,,,
4.933178843202768e-06,21,329,374.0068664550781,1.4764443635940552,1.4745993614196777,,,
4.933179297950119e-06,21,329,,,,733.4940185546875,0.5345292687416077,0.530910849571228
1.971324672922492e-05,22,330,1092.41552734375,0.8006991744041443,0.7791641354560852,,,
1.971324672922492e-05,22,331,823.7581176757812,0.4281948506832123,0.41195589303970337,,,
1.971324672922492e-05,22,332,925.6371459960938,0.7361196279525757,0.7178723216056824,,,
1.971324672922492e-05,22,333,1135.85009765625,0.6410375833511353,0.6186462640762329,,,
1.971324672922492e-05,22,334,1535.76416015625,0.5768293142318726,0.546554446220398,,,
1.971324672922492e-05,22,335,613.4866943359375,0.43324220180511475,0.4211483895778656,,,
1.971324672922492e-05,22,336,850.7760009765625,0.5352344512939453,0.5184628963470459,,,
1.971324672922492e-05,22,337,1640.061279296875,0.6774462461471558,0.645115315914154,,,
1.971324672922492e-05,22,338,833.4224243164062,0.6104545593261719,0.5940250754356384,,,
1.971324672922492e-05,22,339,856.2132568359375,0.3998558819293976,0.38297712802886963,,,
1.971324672922492e-05,22,340,882.1104736328125,0.4554364085197449,0.4380471408367157,,,
1.971324672922492e-05,22,341,1077.4405517578125,0.3950265944004059,0.3737867474555969,,,
1.971324672922492e-05,22,342,898.52099609375,0.4510127604007721,0.4332999885082245,,,
1.971324672922492e-05,22,343,916.994873046875,0.4773007333278656,0.45922377705574036,,,
1.971324672922492e-05,22,344,321.78564453125,0.2756296992301941,0.26928624510765076,,,
1.9713244910235517e-05,22,344,,,,707.9484252929688,0.5466285347938538,0.5326725840568542
4.42818745796103e-05,23,345,770.8826904296875,0.870078444480896,0.8359423279762268,,,
4.42818745796103e-05,23,346,592.3340454101562,0.5905861854553223,0.5643565058708191,,,
4.42818745796103e-05,23,347,929.02734375,0.7594375014305115,0.7182984352111816,,,
