epoch,step,train_kl_div,train_loss,train_recon_cat,train_recon_cont,val_kl_div,val_loss,val_recon_cat,val_recon_cont
0,0,3.6449151039123535,1.791955590248108,0.6943261623382568,1.0794048309326172,,,,
0,1,3.6990132331848145,2.310530185699463,0.6943613290786743,1.5976738929748535,,,,
0,2,3.457552909851074,2.2407493591308594,0.6911575794219971,1.5323039293289185,,,,
0,3,3.139008045196533,1.7373056411743164,0.689117431640625,1.0324931144714355,,,,
0,4,2.8752036094665527,1.5500816106796265,0.6921516060829163,0.843553900718689,,,,
0,5,2.878605604171753,1.817823886871338,0.6927275657653809,1.1107033491134644,,,,
0,6,2.773477077484131,1.7759803533554077,0.6927049160003662,1.0694080591201782,,,,
0,7,2.7080698013305664,1.9804078340530396,0.693058967590332,1.273808479309082,,,,
0,8,2.7174766063690186,2.524548053741455,0.6945494413375854,1.8164111375808716,,,,
0,9,2.61460018157959,2.4403886795043945,0.6917383670806885,1.7355773448944092,,,,
0,10,2.459850311279297,1.741614580154419,0.691329300403595,1.037985920906067,,,,
0,11,2.379530429840088,1.4736679792404175,0.6895447969436646,0.7722254991531372,,,,
0,12,2.3066720962524414,2.0230541229248047,0.6925569772720337,1.3189637660980225,,,,
0,13,2.2104086875915527,1.4337035417556763,0.6875385046005249,0.7351129651069641,,,,
0,14,0.8445498943328857,1.70447838306427,0.6899453401565552,1.0103102922439575,,,,
0,14,,,,,1.7763687372207642,1.6486520767211914,0.6874298453330994,0.9523403644561768
1,15,2.1140480041503906,1.6790740489959717,0.6926764845848083,0.9758273363113403,,,,
1,16,2.018235206604004,1.6727186441421509,0.6938827633857727,0.968744695186615,,,,
1,17,2.0191245079040527,1.8119871616363525,0.6924685835838318,1.1094229221343994,,,,
1,18,1.9182190895080566,1.7111533880233765,0.6900193691253662,1.0115429162979126,,,,
1,19,1.921628475189209,1.5056440830230713,0.6938446760177612,0.8021912574768066,,,,
1,20,1.8902182579040527,1.5854201316833496,0.6921018362045288,0.883867084980011,,,,
1,21,1.789402961730957,1.8415180444717407,0.6934026479721069,1.139168381690979,,,,
1,22,1.6735825538635254,1.7498886585235596,0.6964303255081177,1.0450904369354248,,,,
1,23,1.7398927211761475,1.8597229719161987,0.6866012811660767,1.1644222736358643,,,,
1,24,1.6586029529571533,2.053161859512329,0.6953788995742798,1.3494900465011597,,,,
1,25,1.7110700607299805,1.386792778968811,0.690438985824585,0.6877985000610352,,,,
1,26,1.5123449563980103,1.6309943199157715,0.6897950172424316,0.9336376190185547,,,,
1,27,1.4589695930480957,1.9085605144500732,0.6972853541374207,1.2039802074432373,,,,
1,28,1.4731976985931396,2.579678535461426,0.7006835341453552,1.871628999710083,,,,
1,29,0.5914921164512634,1.501495599746704,0.6847822666168213,0.8137558698654175,,,,
1,29,,,,,1.2185373306274414,1.6489557027816772,0.687814474105835,0.9550485014915466
2,30,1.386577844619751,1.6692603826522827,0.6954810619354248,0.9668465256690979,,,,
