epoch,step,train_kl_div,train_loss,train_recon_cat,train_recon_cont,val_kl_div,val_loss,val_recon_cat,val_recon_cont
0,0,3.6449151039123535,1.9559767246246338,0.6943261623382568,1.0794048309326172,,,,
0,1,3.6979682445526123,2.4769444465637207,0.6943681240081787,1.5976780652999878,,,,
0,2,3.4539551734924316,2.3961856365203857,0.6911706924438477,1.5323171615600586,,,,
0,3,3.129441261291504,1.8781050443649292,0.6891383528709412,1.0324946641921997,,,,
0,4,2.8695108890533447,1.6791942119598389,0.6921620965003967,0.8435566425323486,,,,
0,5,2.8693623542785645,1.9469434022903442,0.6927481889724731,1.110727071762085,,,,
0,6,2.7656712532043457,1.9004569053649902,0.6927449703216553,1.0694283246994019,,,,
0,7,2.6927297115325928,2.101566791534424,0.69310462474823,1.2738256454467773,,,,
0,8,2.703719139099121,2.646235942840576,0.6946105360984802,1.8164393901824951,,,,
0,9,2.596999168395996,2.5572524070739746,0.6917812824249268,1.7356213331222534,,,,
0,10,2.437410354614258,1.8512704372406006,0.6913895606994629,1.0380103588104248,,,,
0,11,2.3596415519714355,1.5798331499099731,0.6896141171455383,0.7722370624542236,,,,
0,12,2.2858147621154785,2.125917434692383,0.6926224231719971,1.3190044164657593,,,,
0,13,2.1846272945404053,1.531990885734558,0.6876159906387329,0.7351434826850891,,,,
0,14,0.8348684310913086,1.742165446281433,0.6900405883789062,1.0103814601898193,,,,
0,14,,,,,1.7516814470291138,1.7275127172470093,0.6875457167625427,0.9523829817771912
1,15,2.0845260620117188,1.7728359699249268,0.6927458047866821,0.9758638143539429,,,,
1,16,1.9916836023330688,1.7622984647750854,0.6939464211463928,0.9687677621841431,,,,
1,17,1.9925262928009033,1.9016947746276855,0.6925972104072571,1.109471321105957,,,,
1,18,1.8830331563949585,1.7958403825759888,0.690125584602356,1.0115631818771362,,,,
1,19,1.8895184993743896,1.5905938148498535,0.6939123868942261,0.8022054433822632,,,,
1,20,1.843881607055664,1.6683192253112793,0.6922227144241333,0.8839024901390076,,,,
1,21,1.75649094581604,1.9206041097640991,0.6935536861419678,1.1392258405685425,,,,
1,22,1.625519037246704,1.8230611085891724,0.6965775489807129,1.0452076196670532,,,,
1,23,1.7012121677398682,1.9363919496536255,0.6867798566818237,1.1645514965057373,,,,
1,24,1.6143091917037964,2.125800848007202,0.6955326199531555,1.3495527505874634,,,,
1,25,1.6675255298614502,1.4618538618087769,0.6906373500823975,0.6878402829170227,,,,
1,26,1.4666498899459839,1.6969714164733887,0.6899434924125671,0.9336954355239868,,,,
1,27,1.4104608297348022,1.9722013473510742,0.6975300908088684,1.2041481733322144,,,,
1,28,1.4302444458007812,2.644101619720459,0.7008551359176636,1.8717342615127563,,,,
1,29,0.5671335458755493,1.5271693468093872,0.6849908232688904,0.8138219118118286,,,,
